video_id,video_path,start_time,end_time,start_seconds,end_seconds,raw_duration_seconds,expected_duration_seconds,too_long,too_short
YW_WILTY_EP53_lie12,data/raw/dolos/videos/YW_WILTY_EP53_lie12.mp4,20:16,20:19,1216,1219,3.08,3,False,False
YW_WILTY_EP53_lie13,data/raw/dolos/videos/YW_WILTY_EP53_lie13.mp4,20:36,20:46,1236,1246,10.12,10,False,False
YW_WILTY_EP53_lie2,data/raw/dolos/videos/YW_WILTY_EP53_lie2.mp4,11:25,11:28,685,688,3.08,3,False,False
YW_WILTY_EP53_lie3,data/raw/dolos/videos/YW_WILTY_EP53_lie3.mp4,13:57,14:01,837,841,4.04,4,False,False
YW_WILTY_EP53_lie4,data/raw/dolos/videos/YW_WILTY_EP53_lie4.mp4,14:06,14:16,846,856,10.08,10,False,False
YW_WILTY_EP53_lie5,data/raw/dolos/videos/YW_WILTY_EP53_lie5.mp4,17:40,17:44,1060,1064,4.04,4,False,False
YW_WILTY_EP53_lie6,data/raw/dolos/videos/YW_WILTY_EP53_lie6.mp4,17:51,17:54,1071,1074,3.08,3,False,False
YW_WILTY_EP53_lie7,data/raw/dolos/videos/YW_WILTY_EP53_lie7.mp4,18:17,18:21,1097,1101,4.08,4,False,False
YW_WILTY_EP53_lie8,data/raw/dolos/videos/YW_WILTY_EP53_lie8.mp4,18:25,18:29,1105,1109,4.08,4,False,False
YW_WILTY_EP53_lie9,data/raw/dolos/videos/YW_WILTY_EP53_lie9.mp4,18:32,18:36,1112,1116,4.08,4,False,False
YW_WILTY_EP53_truth1,data/raw/dolos/videos/YW_WILTY_EP53_truth1.mp4,1:55,2:01,115,121,6.08,6,False,False
YW_WILTY_EP53_truth10,data/raw/dolos/videos/YW_WILTY_EP53_truth10.mp4,14:53,15:03,893,903,10.12,10,False,False
YW_WILTY_EP53_truth11,data/raw/dolos/videos/YW_WILTY_EP53_truth11.mp4,16:11,16:15,971,975,4.08,4,False,False
YW_WILTY_EP53_truth12,data/raw/dolos/videos/YW_WILTY_EP53_truth12.mp4,16:48,16:52,1008,1012,4.12,4,False,False
YW_WILTY_EP53_truth13,data/raw/dolos/videos/YW_WILTY_EP53_truth13.mp4,17:01,17:05,1021,1025,4.08,4,False,False
YW_WILTY_EP53_truth14,data/raw/dolos/videos/YW_WILTY_EP53_truth14.mp4,23:53,23:57,1433,1437,4.08,4,False,False
YW_WILTY_EP53_truth2,data/raw/dolos/videos/YW_WILTY_EP53_truth2.mp4,2:05,2:08,125,128,3.08,3,False,False
YW_WILTY_EP53_truth3,data/raw/dolos/videos/YW_WILTY_EP53_truth3.mp4,2:21,2:26,141,146,5.08,5,False,False
YW_WILTY_EP53_truth4,data/raw/dolos/videos/YW_WILTY_EP53_truth4.mp4,4:02,4:05,242,245,3.12,3,False,False
YW_WILTY_EP53_truth5,data/raw/dolos/videos/YW_WILTY_EP53_truth5.mp4,7:52,7:55,472,475,3.04,3,False,False
YW_WILTY_EP53_truth6,data/raw/dolos/videos/YW_WILTY_EP53_truth6.mp4,8:35,8:39,515,519,4.08,4,False,False
YW_WILTY_EP53_truth7,data/raw/dolos/videos/YW_WILTY_EP53_truth7.mp4,9:20,9:23,560,563,3.04,3,False,False
YW_WILTY_EP53_truth8,data/raw/dolos/videos/YW_WILTY_EP53_truth8.mp4,9:47,9:51,587,591,4.04,4,False,False
YW_WILTY_EP53_truth9,data/raw/dolos/videos/YW_WILTY_EP53_truth9.mp4,14:23,14:30,863,870,7.04,7,False,False
YW_WILTY_EP54_lie1,data/raw/dolos/videos/YW_WILTY_EP54_lie1.mp4,11,11:06,660,666,655.12,6,True,False
YW_WILTY_EP54_lie2,data/raw/dolos/videos/YW_WILTY_EP54_lie2.mp4,13:53,14,833,840,7.2,7,False,False
YW_WILTY_EP54_lie3,data/raw/dolos/videos/YW_WILTY_EP54_lie3.mp4,16:39,16:43,999,1003,4.24,4,False,False
YW_WILTY_EP54_lie4,data/raw/dolos/videos/YW_WILTY_EP54_lie4.mp4,16:59,17:04,1019,1024,5.04,5,False,False
YW_WILTY_EP54_lie5,data/raw/dolos/videos/YW_WILTY_EP54_lie5.mp4,18:46,18:50,1126,1130,4.16,4,False,False
YW_WILTY_EP54_lie6,data/raw/dolos/videos/YW_WILTY_EP54_lie6.mp4,21:41,21:44,1301,1304,3.12,3,False,False
YW_WILTY_EP54_lie7,data/raw/dolos/videos/YW_WILTY_EP54_lie7.mp4,22:27,22:30,1347,1350,3.08,3,False,False
YW_WILTY_EP54_lie8,data/raw/dolos/videos/YW_WILTY_EP54_lie8.mp4,22:51,22:58,1371,1378,7.16,7,False,False
YW_WILTY_EP54_truth1,data/raw/dolos/videos/YW_WILTY_EP54_truth1.mp4,2:16,2:22,136,142,6.12,6,False,False
YW_WILTY_EP54_truth2,data/raw/dolos/videos/YW_WILTY_EP54_truth2.mp4,3:09,3:13,189,193,4.16,4,False,False
YW_WILTY_EP54_truth3,data/raw/dolos/videos/YW_WILTY_EP54_truth3.mp4,13:28,13:34,808,814,6.08,6,False,False
YW_WILTY_EP54_truth4,data/raw/dolos/videos/YW_WILTY_EP54_truth4.mp4,14:22,14:29,862,869,7.24,7,False,False
YW_WILTY_EP54_truth5,data/raw/dolos/videos/YW_WILTY_EP54_truth5.mp4,15,15:05,900,905,890.08,5,True,False
YW_WILTY_EP54_truth6,data/raw/dolos/videos/YW_WILTY_EP54_truth6.mp4,15:54,15:57,954,957,3.04,3,False,False
YW_WILTY_EP54_truth7,data/raw/dolos/videos/YW_WILTY_EP54_truth7.mp4,16:01,16:05,961,965,4.12,4,False,False
YW_WILTY_EP54_truth8,data/raw/dolos/videos/YW_WILTY_EP54_truth8.mp4,16:07,16:11,967,971,4.2,4,False,False
YW_WILTY_EP55_lie1,data/raw/dolos/videos/YW_WILTY_EP55_lie1.mp4,2:22,2:32,142,152,10.08,10,False,False
YW_WILTY_EP55_lie10,data/raw/dolos/videos/YW_WILTY_EP55_lie10.mp4,16:01,16:07,961,967,6.12,6,False,False
YW_WILTY_EP55_lie11,data/raw/dolos/videos/YW_WILTY_EP55_lie11.mp4,16:21,16:30,981,990,9.04,9,False,False
YW_WILTY_EP55_lie12,data/raw/dolos/videos/YW_WILTY_EP55_lie12.mp4,16:39,16:46,999,1006,7.12,7,False,False
YW_WILTY_EP55_lie13,data/raw/dolos/videos/YW_WILTY_EP55_lie13.mp4,20:18,20:22,1218,1222,4.04,4,False,False
YW_WILTY_EP55_lie14,data/raw/dolos/videos/YW_WILTY_EP55_lie14.mp4,20:25,20:29,1225,1229,4.12,4,False,False
YW_WILTY_EP55_lie15,data/raw/dolos/videos/YW_WILTY_EP55_lie15.mp4,20:55,21:02,1255,1262,7.12,7,False,False
YW_WILTY_EP55_lie16,data/raw/dolos/videos/YW_WILTY_EP55_lie16.mp4,21:46,21:54,1306,1314,8.08,8,False,False
YW_WILTY_EP55_lie2,data/raw/dolos/videos/YW_WILTY_EP55_lie2.mp4,2:35,2:40,155,160,5.08,5,False,False
YW_WILTY_EP55_lie3,data/raw/dolos/videos/YW_WILTY_EP55_lie3.mp4,3:06,3:10,186,190,4.04,4,False,False
YW_WILTY_EP55_lie4,data/raw/dolos/videos/YW_WILTY_EP55_lie4.mp4,10:39,10:49,639,649,10.08,10,False,False
YW_WILTY_EP55_lie5,data/raw/dolos/videos/YW_WILTY_EP55_lie5.mp4,11:14,11:18,674,678,4.04,4,False,False
YW_WILTY_EP55_lie6,data/raw/dolos/videos/YW_WILTY_EP55_lie6.mp4,13:25,13:28,805,808,3.08,3,False,False
YW_WILTY_EP55_lie7,data/raw/dolos/videos/YW_WILTY_EP55_lie7.mp4,13:46,13:50,826,830,4.12,4,False,False
YW_WILTY_EP55_lie8,data/raw/dolos/videos/YW_WILTY_EP55_lie8.mp4,14:02,14:05,842,845,3.12,3,False,False
YW_WILTY_EP55_lie9,data/raw/dolos/videos/YW_WILTY_EP55_lie9.mp4,15:32,15:39,932,939,7.08,7,False,False
YW_WILTY_EP55_truth1,data/raw/dolos/videos/YW_WILTY_EP55_truth1.mp4,6:45,6:50,405,410,5.08,5,False,False
YW_WILTY_EP55_truth2,data/raw/dolos/videos/YW_WILTY_EP55_truth2.mp4,8:04,8:10,484,490,6.04,6,False,False
YW_WILTY_EP55_truth3,data/raw/dolos/videos/YW_WILTY_EP55_truth3.mp4,8:38,8:45,518,525,7.04,7,False,False
YW_WILTY_EP55_truth4,data/raw/dolos/videos/YW_WILTY_EP55_truth4.mp4,10:27,10:30,627,630,3.04,3,False,False
YW_WILTY_EP55_truth5,data/raw/dolos/videos/YW_WILTY_EP55_truth5.mp4,10:33,10:36,633,636,3.04,3,False,False
YW_WILTY_EP55_truth6,data/raw/dolos/videos/YW_WILTY_EP55_truth6.mp4,11:37,11:41,697,701,4.04,4,False,False
YW_WILTY_EP55_truth7,data/raw/dolos/videos/YW_WILTY_EP55_truth7.mp4,12:11,12:16,731,736,5.08,5,False,False
YW_WILTY_EP55_truth8,data/raw/dolos/videos/YW_WILTY_EP55_truth8.mp4,12:17,12:21,737,741,4.08,4,False,False
YW_WILTY_EP56_lie1,data/raw/dolos/videos/YW_WILTY_EP56_lie1.mp4,2:26,2:30,146,150,4.12,4,False,False
YW_WILTY_EP56_lie10,data/raw/dolos/videos/YW_WILTY_EP56_lie10.mp4,12:04,12:08,724,728,4.04,4,False,False
YW_WILTY_EP56_lie11,data/raw/dolos/videos/YW_WILTY_EP56_lie11.mp4,12:12,12:20,732,740,8.04,8,False,False
YW_WILTY_EP56_lie12,data/raw/dolos/videos/YW_WILTY_EP56_lie12.mp4,13:49,13:53,829,833,4.04,4,False,False
YW_WILTY_EP56_lie13,data/raw/dolos/videos/YW_WILTY_EP56_lie13.mp4,15:21,15:27,921,927,6.08,6,False,False
YW_WILTY_EP56_lie14,data/raw/dolos/videos/YW_WILTY_EP56_lie14.mp4,17:06,17:11,1026,1031,5.08,5,False,False
YW_WILTY_EP56_lie15,data/raw/dolos/videos/YW_WILTY_EP56_lie15.mp4,17:54,18:01,1074,1081,7.04,7,False,False
YW_WILTY_EP56_lie16,data/raw/dolos/videos/YW_WILTY_EP56_lie16.mp4,23:52,23:56,1432,1436,4.04,4,False,False
YW_WILTY_EP56_lie17,data/raw/dolos/videos/YW_WILTY_EP56_lie17.mp4,24:24,24:28,1464,1468,4.08,4,False,False
YW_WILTY_EP56_lie18,data/raw/dolos/videos/YW_WILTY_EP56_lie18.mp4,24:38,24:48,1478,1488,10.04,10,False,False
YW_WILTY_EP56_lie19,data/raw/dolos/videos/YW_WILTY_EP56_lie19.mp4,24:51,24:58,1491,1498,7.08,7,False,False
YW_WILTY_EP56_lie2,data/raw/dolos/videos/YW_WILTY_EP56_lie2.mp4,2:50,2:57,170,177,7.04,7,False,False
YW_WILTY_EP56_lie3,data/raw/dolos/videos/YW_WILTY_EP56_lie3.mp4,5:57,6:01,357,361,4.04,4,False,False
YW_WILTY_EP56_lie4,data/raw/dolos/videos/YW_WILTY_EP56_lie4.mp4,6:26,6:29,386,389,3.04,3,False,False
YW_WILTY_EP56_lie5,data/raw/dolos/videos/YW_WILTY_EP56_lie5.mp4,6:42,6:48,402,408,6.08,6,False,False
YW_WILTY_EP56_lie6,data/raw/dolos/videos/YW_WILTY_EP56_lie6.mp4,10:40,10:44,640,644,4.04,4,False,False
YW_WILTY_EP56_lie7,data/raw/dolos/videos/YW_WILTY_EP56_lie7.mp4,10:52,10:55,652,655,3.12,3,False,False
YW_WILTY_EP56_lie8,data/raw/dolos/videos/YW_WILTY_EP56_lie8.mp4,11:24,11:28,684,688,4.04,4,False,False
YW_WILTY_EP56_lie9,data/raw/dolos/videos/YW_WILTY_EP56_lie9.mp4,11:49,11:52,709,712,3.12,3,False,False
YW_WILTY_EP56_truth1,data/raw/dolos/videos/YW_WILTY_EP56_truth1.mp4,21:06,21:09,1266,1269,3.04,3,False,False
YW_WILTY_EP56_truth2,data/raw/dolos/videos/YW_WILTY_EP56_truth2.mp4,21:51,21:58,1311,1318,7.04,7,False,False
YW_WILTY_EP56_truth3,data/raw/dolos/videos/YW_WILTY_EP56_truth3.mp4,22:02,22:05,1322,1325,3.04,3,False,False
YW_WILTY_EP56_truth4,data/raw/dolos/videos/YW_WILTY_EP56_truth4.mp4,22:13,22:18,1333,1338,5.12,5,False,False
YW_WILTY_EP56_truth5,data/raw/dolos/videos/YW_WILTY_EP56_truth5.mp4,22:21,22:25,1341,1345,4.12,4,False,False
YW_WILTY_EP56_truth6,data/raw/dolos/videos/YW_WILTY_EP56_truth6.mp4,22:41,22:44,1361,1364,3.12,3,False,False
YW_WILTY_EP70_lie17,data/raw/dolos/videos/YW_WILTY_EP70_lie17.mp4,18:10,18:14,1090,1094,4.04,4,False,False
YW_WILTY_EP70_lie18,data/raw/dolos/videos/YW_WILTY_EP70_lie18.mp4,18:49,18:54,1129,1134,5.04,5,False,False
YW_WILTY_EP70_lie19,data/raw/dolos/videos/YW_WILTY_EP70_lie19.mp4,19:43,19:47,1183,1187,4.04,4,False,False
YW_WILTY_EP70_lie20,data/raw/dolos/videos/YW_WILTY_EP70_lie20.mp4,19:55,19:59,1195,1199,4.04,4,False,False
YW_WILTY_EP70_lie21,data/raw/dolos/videos/YW_WILTY_EP70_lie21.mp4,21:18,21:21,1278,1281,3.04,3,False,False
YW_WILTY_EP70_truth1,data/raw/dolos/videos/YW_WILTY_EP70_truth1.mp4,1:42,1:49,102,109,7.04,7,False,False
YW_WILTY_EP70_truth10,data/raw/dolos/videos/YW_WILTY_EP70_truth10.mp4,6:41,6:45,401,405,4.08,4,False,False
YW_WILTY_EP70_truth11,data/raw/dolos/videos/YW_WILTY_EP70_truth11.mp4,6:54,7,414,420,6.08,6,False,False
YW_WILTY_EP70_truth12,data/raw/dolos/videos/YW_WILTY_EP70_truth12.mp4,10:36,10:41,636,641,5.08,5,False,False
YW_WILTY_EP70_truth13,data/raw/dolos/videos/YW_WILTY_EP70_truth13.mp4,11:22,11:26,682,686,4.04,4,False,False
YW_WILTY_EP70_truth14,data/raw/dolos/videos/YW_WILTY_EP70_truth14.mp4,12:38,12:44,758,764,6.04,6,False,False
YW_WILTY_EP70_truth15,data/raw/dolos/videos/YW_WILTY_EP70_truth15.mp4,15:37,15:40,937,940,3.04,3,False,False
YW_WILTY_EP70_truth16,data/raw/dolos/videos/YW_WILTY_EP70_truth16.mp4,16:50,16:56,1010,1016,6.12,6,False,False
YW_WILTY_EP70_truth2,data/raw/dolos/videos/YW_WILTY_EP70_truth2.mp4,1:57,2,117,120,3.08,3,False,False
YW_WILTY_EP70_truth3,data/raw/dolos/videos/YW_WILTY_EP70_truth3.mp4,2:04,2:07,124,127,3.04,3,False,False
YW_WILTY_EP70_truth4,data/raw/dolos/videos/YW_WILTY_EP70_truth4.mp4,2:13,2:16,133,136,3.12,3,False,False
YW_WILTY_EP70_truth5,data/raw/dolos/videos/YW_WILTY_EP70_truth5.mp4,2:18,2:22,138,142,4.08,4,False,False
YW_WILTY_EP70_truth6,data/raw/dolos/videos/YW_WILTY_EP70_truth6.mp4,2:43,2:48,163,168,5.04,5,False,False
YW_WILTY_EP70_truth7,data/raw/dolos/videos/YW_WILTY_EP70_truth7.mp4,3:40,3:43,220,223,3.04,3,False,False
YW_WILTY_EP70_truth8,data/raw/dolos/videos/YW_WILTY_EP70_truth8.mp4,4:19,4:23,259,263,4.04,4,False,False
YW_WILTY_EP70_truth9,data/raw/dolos/videos/YW_WILTY_EP70_truth9.mp4,4:31,4:34,271,274,3.04,3,False,False
